st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1,k_sgd,gamma,h_sea
st24,filtered,0.6392307513945544,2.0011261417856465,0.7135841962835621,0.7995309187628588,0.7069361422732865,2.2546415936295205,0.7109049270141976,3566.2459953538137,0.0486074693921793,-2.8797916659651897,0.0010233046483082,5.910364535997419,0.0138938205607334,15.8885838908656,0.7999999992515318,-0.1227655168914198,0.132809912068043,0.1000000000115251,,,,,
st24,base_tz,0.6425971753238164,1.991767766586601,0.7157194109806777,0.8016392086837618,0.696186697955101,2.295618817224705,0.7165162411133326,3542.283374400753,0.047630416902874,,0.0010531356273349,5.233088317112563,0.0019749503991599,12.212291183703524,7.662504383790523,-0.10202778845931,0.1015054730278366,,-2.8797916666666663,0.0987350762031682,,,
st24,filtered_tz,0.641835710976554,1.993888417386243,0.7160174450472543,0.8011572895379251,0.6867712457267278,2.330919071051766,0.7110888703875585,3549.723265555623,0.0452564200936136,,0.0009698752565873,5.913985207872877,0.012775390364777,16.26097910426372,0.7999999999999949,-0.1109247200910325,0.1239287892409978,0.1,-2.8797916666666663,0.1248029121725862,,,
st25,base,0.3518325843097895,0.5775513297702392,0.390200040869322,0.5954059248605948,-1.9329670555264613,1.3031206485880131,0.4066398755151957,-2789.3709962761095,0.0581733145451779,13.96949186027912,0.0033091234164878,0.7997095386835178,4.91319624223456e-13,0.1000000069522844,29.850500000000004,-0.0123978883478309,0.0093969735578304,,,,,,
st25,filtered,0.3518325855084666,0.5775513292361969,0.3901985938410198,0.5954061056990938,-1.932959496968248,1.3031189694488614,0.4066321862263977,-2787.371001004853,0.0581775990780819,13.969454342252783,0.0033093092454482,0.7997095390594939,2.9537175465077738e-15,0.1000000616084411,0.6296049586809763,-0.0123991511838521,0.0093975694048471,1.2099133261441783,,,,,
st25,base_tz,0.620011959320276,0.4422134575188395,0.6766580520327019,0.7880695642327361,0.4419275672611837,0.5684291210876434,0.4576646614193826,-4152.83262346908,0.087234410349293,,0.0038904958885567,0.7997095390628329,7.8542221002322e-05,0.1,29.99999770809161,-0.0240055536380954,0.0095229900405032,,12.886252516088287,-0.2055452904131573,,,
st25,filtered_tz,0.6094465658055965,0.4483190788706339,0.6673264053807659,0.7813293985706684,0.4558673377768483,0.5612849945691576,0.4738524553121551,-4080.7068603342377,0.0824131256794044,,0.0039123266382997,0.7997095390628232,0.0039102601628843,0.1000000012408447,0.7999999998973477,-0.0202060592898699,0.0051344616392866,0.1000000000003712,10.958146886500392,-0.2231427305305562,,,
st26,base,0.9184869440210672,0.5838770550115576,0.94087627720193,0.9583773216316076,0.9157209663723652,0.5527042189359251,0.8778191196989255,-2732.5874649289735,0.194337494115238,32.83250001490406,0.0014754265998726,0.3759972619878687,0.1413661153373988,29.999999999999996,0.3842328365254562,-0.1850948232335562,0.1103240643913025,,,,,,
st26,filtered,0.9187593488640042,0.5829006222219876,0.9412881696882056,0.958519357461306,0.9008966007675534,0.5993455450711456,0.8651754399686044,-2739.1435518047033,0.297825733747587,32.869459492105584,0.0028733694488394,0.3759972619878687,0.1964537673738849,29.999999999999925,0.38488638693695,-0.2453648365819814,0.1824237474546026,0.1000000000207333,,,,,
st26,base_tz,0.9480319610713868,0.466203989242939,0.9314876248863484,0.9745218819945016,0.7620009759461143,0.9287965513180227,0.8853950178414217,-3881.13076090618,0.4710287986527632,,0.002999878083401,0.3759972518712986,0.6089448425457294,29.99999999995093,0.1000000000738557,-0.3983553314137105,0.2499115188742748,,32.83250000003791,0.3882426595657612,,,
